@relation InstanceResultListener

@attribute Key_Dataset {'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.meta.CostSensitiveClassifier,weka.classifiers.meta.Bagging}
@attribute Key_Scheme_options {'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 10 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 25 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1','-P 100 -S 1 -num-slots 8 -I 55 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-110658209263002404,-115879962237199703}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1606,6422,714,543,171,0,76.05042,23.94958,0,0.519606,0.243207,0.431216,48.644384,86.246153,713.964425,55128.794443,-54414.830019,0.99995,77.211197,-76.211247,368.623404,0.516279,51.6305,0.930556,335,0.412429,146,0.587571,208,0.069444,25,0.696466,0.930556,0.796671,0.552507,0.871889,0.833853,0.760504,0.242378,0.757622,0.239496,0.79376,0.760504,0.753049,0.552507,0.871889,0.840771,0.752679,0.760504,7.383,2.148,0.00156,2.138938,1.56,2138.938,389460715,959964,109472,90.336134,65.966387,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1606,6423,713,589,124,0,82.608696,17.391304,0,0.651485,0.190743,0.36937,38.150625,73.875782,712.974754,35737.697442,-35024.722688,0.999965,50.122998,-49.123033,446.341692,0.626005,62.602734,0.963788,346,0.313559,111,0.686441,243,0.036212,13,0.757112,0.963788,0.848039,0.677699,0.921258,0.881678,0.826087,0.175858,0.824142,0.173913,0.852492,0.826087,0.82256,0.677699,0.921258,0.902437,0.82238,0.826087,7.318,2.165,0.001559,2.162105,1.559,2162.105,394834635,960113,109323,92.847125,64.86676,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1607,6423,713,563,150,0,78.962132,21.037868,0,0.578243,0.221248,0.409242,44.251919,81.850396,712.974754,43314.915994,-42601.94124,0.999965,60.750233,-59.750268,400.299446,0.56143,56.144968,0.955432,343,0.378531,134,0.621469,220,0.044568,16,0.719078,0.955432,0.820574,0.612964,0.900162,0.858647,0.789621,0.212721,0.787279,0.210379,0.824893,0.789621,0.783431,0.612964,0.900162,0.877938,0.783168,0.789621,7.407,2.304,0.001676,2.297442,1.676,2297.442,392824192,960113,109323,91.164095,64.86676,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1607,6423,713,560,153,0,78.541374,21.458626,0,0.569765,0.21953,0.406322,43.908283,81.266329,712.974754,53995.134889,-53282.160135,0.999965,75.729502,-74.729537,403.059259,0.565301,56.532052,0.958217,344,0.389831,138,0.610169,216,0.041783,15,0.713693,0.958217,0.818074,0.607244,0.892746,0.842447,0.785414,0.217027,0.782973,0.214586,0.823603,0.785414,0.778547,0.607244,0.892746,0.865845,0.778268,0.785414,7.446,2.262,0.00159,2.25562,1.59,2255.62,392628964,960113,109323,90.88359,64.86676,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',7,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1607,6423,713,566,147,0,79.382889,20.617111,0,0.586686,0.216339,0.401858,43.270102,80.373655,712.974754,44366.899083,-43653.924329,0.999965,62.225665,-61.2257,408.182718,0.572486,57.250655,0.958217,344,0.372881,132,0.627119,222,0.041783,15,0.722689,0.958217,0.823952,0.621264,0.90028,0.857228,0.793829,0.208493,0.791507,0.206171,0.828949,0.793829,0.787865,0.621264,0.90028,0.877335,0.787611,0.793829,7.422,2.254,0.001562,2.245703,1.562,2245.703,392026703,960113,109323,91.584853,65.357644,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1607,6422,714,560,154,0,78.431373,21.568627,0,0.567786,0.227206,0.410593,45.443079,82.119672,713.985636,49732.926399,-49018.940763,0.99998,69.653959,-68.653979,393.082098,0.550535,55.054623,0.955432,343,0.388732,138,0.611268,217,0.044568,16,0.713098,0.955432,0.816667,0.604315,0.887744,0.83788,0.784314,0.217614,0.782386,0.215686,0.821603,0.784314,0.777601,0.604315,0.887744,0.86602,0.777381,0.784314,7.354,2.42,0.001631,2.385683,1.631,2385.683,392594078,959964,109472,91.176471,65.826331,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1608,6422,714,568,146,0,79.551821,20.448179,0,0.590291,0.218768,0.402691,43.755333,80.539403,713.985636,42222.0843,-41508.098664,0.99998,59.134572,-58.134592,404.4087,0.566399,56.641013,0.955432,343,0.366197,130,0.633803,225,0.044568,16,0.725159,0.955432,0.824519,0.623032,0.903543,0.861861,0.795518,0.206284,0.793716,0.204482,0.8288,0.795518,0.789971,0.623032,0.903543,0.882397,0.789776,0.795518,7.261,2.168,0.001493,2.165169,1.493,2165.169,391955290,959964,109472,91.876751,64.915966,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1608,6422,714,566,148,0,79.271709,20.728291,0,0.584132,0.221744,0.410277,44.351408,82.058231,713.964425,56149.181305,-55435.21688,0.99995,78.64031,-77.64036,401.188308,0.561888,56.191638,0.975,351,0.392655,139,0.607345,215,0.025,9,0.716327,0.975,0.825882,0.627496,0.890509,0.834773,0.792717,0.210372,0.789628,0.207283,0.837051,0.792717,0.785258,0.627496,0.890509,0.865767,0.784913,0.792717,7.442,2.461,0.001575,2.4502,1.575,2450.2,390365482,959964,109472,90.616246,64.705882,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1608,6422,714,568,146,0,79.551821,20.448179,0,0.589926,0.219293,0.407028,43.861183,81.408313,713.964425,56142.550393,-55428.585969,0.99995,78.631023,-77.631073,404.773768,0.56691,56.693829,0.952778,343,0.364407,129,0.635593,225,0.047222,17,0.726695,0.952778,0.824519,0.621478,0.886091,0.839945,0.795518,0.207147,0.792853,0.204482,0.82737,0.795518,0.790068,0.621478,0.886091,0.855977,0.789776,0.795518,7.262,2.305,0.001588,2.284311,1.588,2284.311,392208987,959964,109472,90.47619,64.42577,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1609,6422,714,572,142,0,80.112045,19.887955,0,0.601237,0.22395,0.407809,44.792611,81.564517,713.964425,51876.655256,-51162.690832,0.99995,72.65638,-71.65643,400.390414,0.560771,56.079883,0.947222,341,0.347458,123,0.652542,231,0.052778,19,0.734914,0.947222,0.82767,0.628644,0.887343,0.843627,0.80112,0.201356,0.798644,0.19888,0.828662,0.80112,0.796549,0.628644,0.887343,0.859193,0.796285,0.80112,7.432,2.241,0.001569,2.23952,1.569,2239.52,390511312,959964,109472,90.336134,65.896359,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1609,6422,714,555,159,0,77.731092,22.268908,0,0.553213,0.22395,0.415651,44.792611,83.133156,713.964425,47607.201838,-46893.237413,0.99995,66.676753,-65.676803,396.074013,0.554726,55.475315,0.961111,346,0.409605,145,0.590395,209,0.038889,14,0.704684,0.961111,0.813161,0.594991,0.900322,0.858141,0.777311,0.225804,0.774196,0.222689,0.819975,0.777311,0.769172,0.594991,0.900322,0.874755,0.768799,0.777311,7.438,2.205,0.00155,2.166736,1.55,2166.736,393380521,959964,109472,90.616246,64.565826,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1609,6423,713,558,155,0,78.26087,21.73913,0,0.56409,0.231206,0.414194,46.243606,82.840865,712.974754,45458.924918,-44745.950164,0.999965,63.757258,-62.757293,386.838316,0.54255,54.256944,0.963788,346,0.40113,142,0.59887,212,0.036212,13,0.709016,0.963788,0.817001,0.60533,0.894658,0.85327,0.782609,0.21995,0.78005,0.217391,0.824802,0.782609,0.774946,0.60533,0.894658,0.869952,0.774649,0.782609,7.181,2.281,0.001601,2.26781,1.601,2267.81,390501708,960113,109323,91.865358,66.690042,?,-1
'R_data_frame-weka.filters.supervised.instance.SMOTE-C0-K5-P450.0-S1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R2,4,9,11,13,14-decimals0-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R10-decimals1-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-R12-decimals2',8,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 8 -I 40 -W weka.classifiers.meta.CostSensitiveClassifier -- -cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 8 -K 0 -M 1.0 -V 0.001 -S 1',-115879962237199703,20221102.1609,6423,713,562,151,0,78.821879,21.178121,0,0.575423,0.223387,0.411311,44.679711,82.264257,712.974754,49737.079952,-49024.105198,0.999965,69.757475,-68.757511,397.989564,0.55819,55.82099,0.955432,343,0.381356,135,0.618644,219,0.044568,16,0.717573,0.955432,0.819594,0.610619,0.89079,0.842834,0.788219,0.214143,0.785857,0.211781,0.823993,0.788219,0.78188,0.610619,0.89079,0.867705,0.781614,0.788219,7.296,2.193,0.001561,2.184847,1.561,2184.847,393600734,960113,109323,90.603086,65.217391,?,-1
